x	y	z
82	18	9.099239877498037e-4
82	20	4.0036853410010866e-4
82	22	8.028677512378286e-4
82	24	0.1882378269553023
82	26	0.1715685999558622
82	28	0.014180148413876792
82	30	0.02253461565157538
82	32	0.05831658114747964
82	34	0.0342165224197058
82	36	0.017399991671814767
82	38	0.0186760410200142
82	40	0.02083288746420023
82	42	0.01603043517594674
82	44	0.011872153149292016
82	46	0.011178741439558958
82	48	0.010259598256230512
82	50	0.007642907021891148
82	52	0.005470522189175219
82	54	0.004346420937358059
82	56	0.0034882153200508402
82	58	0.0025531457037002545
82	60	0.0018496983857903626
82	62	0.001448545411307672
82	64	0.0011590441015434643
82	66	8.567532802381567e-4
82	68	6.106045210350715e-4
82	70	4.5565359353905133e-4
82	72	3.4825460802345807e-4
82	74	2.526832631719853e-4
82	76	1.7517116322197728e-4
82	78	1.2711811223864032e-4
82	80	9.937239655278487e-5
82	82	7.801073475778415e-5
82	84	5.840742676184689e-5
82	86	4.4026827803886374e-5
82	88	3.5825209841244055e-5
82	90	3.104609285956231e-5
82	92	2.678085817774077e-5
82	94	2.2329807900020845e-5
82	96	1.8882234475175224e-5
82	98	1.6873979418239296e-5
82	100	1.5575205713191255e-5
84	0	1.1784113432318308e-13
84	2	6.538468837282491e-12
84	4	3.6278991172957346e-10
84	6	2.0129562559685045e-8
84	8	1.115340529512278e-6
84	10	2.2389453166638043e-5
84	12	3.2433897883466113e-6
84	14	2.9190627411489994e-6
84	16	2.0138305632194317e-4
84	18	3.6894185514627336e-4
84	20	0.005459776371726579
84	22	0.03340867945253326
84	24	0.010726912629700294
84	26	0.018636721870816438
84	28	0.05838469160969189
84	30	0.03636260050509142
84	32	0.015898863291061882
84	34	0.014035177339100332
84	36	0.014596330788126844
84	38	0.011679608838633651
84	40	0.009205278538042094
84	42	0.008463030059549176
84	44	0.007962770220528494
84	46	0.006699919385040063
84	48	0.00542274445523579
84	50	0.004502746639529134
84	52	0.003643839977796883
84	54	0.002761733574255515
84	56	0.002053800827786991
84	58	0.0015726086727171538
84	60	0.0012149058280387414
84	62	9.191605052645715e-4
84	64	6.893375882661349e-4
84	66	5.250214414504605e-4
84	68	3.989294016942195e-4
84	70	2.947255574038894e-4
84	72	2.138101078538507e-4
84	74	1.5648155355207726e-4
84	76	1.1592565255724186e-4
84	78	8.536137242084149e-5
84	80	6.266165364197552e-5
84	82	4.715000237225816e-5
84	84	3.685862948936577e-5
84	86	2.918082458950848e-5
84	88	2.2887353149473728e-5
84	90	1.8087587604305374e-5
84	92	1.488359893425114e-5
84	94	1.2800834527271022e-5
84	96	1.1106277666161544e-5
84	98	9.450782239133415e-6
84	100	7.94378737749777e-6
86	0	2.2204460492503126e-16
86	2	4.9189066482169175e-12
86	4	2.9766485091885366e-10
86	6	1.801301961405817e-8
86	8	1.0885680852555382e-6
86	10	2.4403412312516055e-5
86	12	4.0723605097534764e-6
86	14	3.5842173122971557e-6
86	16	3.9434366007577444e-4
86	18	9.23775854368243e-4
86	20	0.005502930460508747
86	22	0.02593282846876132
86	24	0.01307511025481714
86	26	0.018203850721308267
86	28	0.035310329086918515
86	30	0.020808661203425095
86	32	0.010018535280133573
86	34	0.00826655991658008
86	36	0.007768797389532168
86	38	0.006243450221263962
86	40	0.005156109209249674
86	42	0.0047876169914702685
86	44	0.00445325573146673
86	46	0.0038217026548098953
86	48	0.0032119538189196847
86	50	0.0027213914422520484
86	52	0.0022173127446096057
86	54	0.0016996836419469698
86	56	0.0012844136004053677
86	58	9.895408999607868e-4
86	60	7.606698955169922e-4
86	62	5.731595322800103e-4
86	64	4.3099011276870216e-4
86	66	3.2928394145338014e-4
86	68	2.5049065771703895e-4
86	70	1.8563459984121362e-4
86	72	1.3565526382835146e-4
86	74	1.001181279981841e-4
86	76	7.457837144559388e-5
86	78	5.4980414321215986e-5
86	80	4.025436183340285e-5
86	82	3.0117661716789138e-5
86	84	2.3345497671421154e-5
86	86	1.8277265302192248e-5
86	88	1.4130952793010185e-5
86	90	1.0958883711000626e-5
86	92	8.799556369384217e-6
86	94	7.348598657168278e-6
86	96	6.1754331039416996e-6
86	98	5.087418570682576e-6
86	100	4.13942689311667e-6
88	0	3.774348193079613e-9
88	2	1.3826202527576308e-8
88	4	5.0648181200920417e-8
88	6	1.8553453145105888e-7
88	8	6.797505012371903e-7
88	10	2.7738752342878108e-6
88	12	1.927826545832325e-5
88	14	1.0835826448352008e-4
88	16	3.155555664991709e-4
88	18	0.0013845873715100702
88	20	0.005792250809905507
88	22	0.014718009569809749
88	24	0.022547888754938
88	26	0.022106536628270845
88	28	0.016507434922051974
88	30	0.010451270242347321
88	32	0.0065483862024823996
88	34	0.004717827834158713
88	36	0.0038680139854388807
88	38	0.0033382330112701926
88	40	0.0029395824306833705
88	42	0.0026657271890080515
88	44	0.0024537092998183556
88	46	0.0021996665196022
88	48	0.0019032791045993575
88	50	0.0016119627511821072
88	52	0.001329571221141746
88	54	0.0010540990109435882
88	56	8.090817126342306e-4
88	58	6.16866721324563e-4
88	60	4.726081339441457e-4
88	62	3.6073069043228467e-4
88	64	2.726892666501997e-4
88	66	2.0591329102188948e-4
88	68	1.5586659316594594e-4
88	70	1.1737512718540463e-4
88	72	8.725742711813644e-5
88	74	6.419919054468376e-5
88	76	4.7201516751757844e-5
88	78	3.497852387057349e-5
88	80	2.6135770138871942e-5
88	82	1.960035391409307e-5
88	84	1.4743036520956094e-5
88	86	1.119829151725092e-5
88	88	8.637391461576505e-6
88	90	6.751966929434334e-6
88	92	5.319821835967785e-6
88	94	4.213258810992786e-6
88	96	3.3595479306244604e-6
88	98	2.6986536753262206e-6
88	100	2.1764178181570197e-6
90	0	7.332102162888097e-10
90	2	4.07234831104698e-9
90	4	2.261837075401993e-8
90	6	1.2562546554107645e-7
90	8	6.977561926057164e-7
90	10	3.949055883764556e-6
90	12	2.594459444322295e-5
90	14	1.7645761257688763e-4
90	16	6.230705494213521e-4
90	18	0.002203180169142129
90	20	0.012774910093506727
90	22	0.025711023552859893
90	24	0.01650626857065922
90	26	0.013190649415930141
90	28	0.011627365666561333
90	30	0.006327707150840104
90	32	0.003250980680766858
90	34	0.0024303958949939645
90	36	0.002172164053371182
90	38	0.0018389018338209736
90	40	0.0015619730169358396
90	42	0.0014572966139125908
90	44	0.0014111630512021608
90	46	0.0012720920284898828
90	48	0.0010921360986899024
90	50	9.481560819048584e-4
90	52	8.111393155730228e-4
90	54	6.524526550211876e-4
90	56	4.996491736318034e-4
90	58	3.8358878046170966e-4
90	60	2.980248154078037e-4
90	62	2.279486921620808e-4
90	64	1.7067044531516733e-4
90	66	1.2873175049930413e-4
90	68	9.833233681632953e-5
90	70	7.452618749583946e-5
90	72	5.5396254318303155e-5
90	74	4.083336271294911e-5
90	76	3.025617628067111e-5
90	78	2.2557997612635893e-5
90	80	1.681469614529956e-5
90	82	1.2503434289841877e-5
90	84	9.319078092716687e-6
90	86	7.013266889257971e-6
90	88	5.3382053767391955e-6
90	90	4.089554739772506e-6
90	92	3.1391792137011856e-6
90	94	2.415589621124934e-6
90	96	1.8687698658657994e-6
90	98	1.454508794556364e-6
90	100	1.1357908011716391e-6
92	0	2.4383722341668775e-10
92	2	1.7852369235947388e-9
92	4	1.307048529064414e-8
92	6	9.569462255136829e-8
92	8	7.0062060440098e-7
92	10	5.129646342051416e-6
92	12	3.790005143931202e-5
92	14	2.7757717526402366e-4
92	16	0.0016591186628906786
92	18	0.007295744321599405
92	20	0.02045986264181617
92	22	0.027176268657915555
92	24	0.019204713240365573
92	26	0.010553489845269121
92	28	0.0054555397346808645
92	30	0.002942247471782386
92	32	0.001851942162563453
92	34	0.0013732409982139026
92	36	0.0011216597442604856
92	38	9.651434366788123e-4
92	40	8.73446319117103e-4
92	42	8.21319197659215e-4
92	44	7.758950817846796e-4
92	46	7.166702924046004e-4
92	48	6.463227468230245e-4
92	50	5.694228624199869e-4
92	52	4.8452037917719e-4
92	54	3.949600664679058e-4
92	56	3.1167030066457115e-4
92	58	2.422282686200433e-4
92	60	1.865885918536059e-4
92	62	1.422908169800467e-4
92	64	1.0773811238181921e-4
92	66	8.161536510621551e-5
92	68	6.18899191110418e-5
92	70	4.6744509115637545e-5
92	72	3.506666559889026e-5
92	74	2.6178109277790727e-5
92	76	1.9497265238248282e-5
92	78	1.4495999082528104e-5
92	80	1.0757012563962395e-5
92	82	7.975573470112494e-6
92	84	5.92030786746085e-6
92	86	4.407454460985268e-6
92	88	3.2917029788946377e-6
92	90	2.464144698737725e-6
92	92	1.8475197151541574e-6
92	94	1.387256125489056e-6
92	96	1.0433389779951753e-6
92	98	7.857722753474814e-7
92	100	5.922192624681829e-7
94	0	1.0177773706136482e-10
94	2	9.258346995748229e-10
94	4	8.421978223053387e-9
94	6	7.661163804643165e-8
94	8	6.969148321781526e-7
94	10	6.384033162959541e-6
94	12	5.934546311386813e-5
94	14	5.140308662962517e-4
94	16	0.004320016363402032
94	18	0.023402387713850288
94	20	0.04115490772104624
94	22	0.03452913753925177
94	24	0.01990741276729261
94	26	0.007289426971242353
94	28	0.0025733284549990768
94	30	0.0013870096878802953
94	32	9.9594282072769e-4
94	34	7.410003054567949e-4
94	36	5.804007603172802e-4
94	38	5.105824128565107e-4
94	40	4.835320428960873e-4
94	42	4.589079867354619e-4
94	44	4.2969436491944123e-4
94	46	4.0560667617475077e-4
94	48	3.7917902766486687e-4
94	50	3.3915283405244284e-4
94	52	2.8971935187252945e-4
94	54	2.3983663448025775e-4
94	56	1.9383067282452388e-4
94	58	1.5232168115423658e-4
94	60	1.1699259878180644e-4
94	62	8.916975981643727e-5
94	64	6.799946431629317e-5
94	66	5.164936416666123e-5
94	68	3.901434898221939e-5
94	70	2.9439300800899262e-5
94	72	2.2238012137654068e-5
94	74	1.6749262055213353e-5
94	76	1.2527018033767353e-5
94	78	9.306668894923371e-6
94	80	6.888973679311551e-6
94	82	5.091519781861647e-6
94	84	3.7573024753504868e-6
94	86	2.765151321789748e-6
94	88	2.0291946173030775e-6
94	90	1.4867090037457818e-6
94	92	1.088512691801936e-6
94	94	7.962372642290543e-7
94	96	5.815793322668811e-7
94	98	4.2417050697087907e-7
94	100	3.0912503149539277e-7
96	0	3.848035592593837e-11
96	2	4.4622902080511226e-10
96	4	5.174597098529358e-9
96	6	6.000607882086924e-8
96	8	6.958533805545029e-7
96	10	8.117966784822903e-6
96	12	9.537366996178978e-5
96	14	0.001033795010385718
96	16	0.010896565601333251
96	18	0.06701009669400583
96	20	0.10145945126084031
96	22	0.05447687114091529
96	24	0.01763426174638566
96	26	0.0042609876966073715
96	28	0.0012792583813528993
96	30	6.814099260774242e-4
96	32	5.009909907345417e-4
96	34	3.804924946246833e-4
96	36	3.0399744884904324e-4
96	38	2.733628591355906e-4
96	40	2.637772867400564e-4
96	42	2.5373003857345793e-4
96	44	2.4066614143852615e-4
96	46	2.31055463264025e-4
96	48	2.2004042959915054e-4
96	50	2.0017053155066557e-4
96	52	1.7380257791773822e-4
96	54	1.4633483941115205e-4
96	56	1.200795368322832e-4
96	58	9.530035239920466e-5
96	60	7.351798612880098e-5
96	62	5.613543179245061e-5
96	64	4.286725071904604e-5
96	66	3.259090747450199e-5
96	68	2.4638702268230476e-5
96	70	1.862844888377592e-5
96	72	1.412484675866032e-5
96	74	1.0688805311203646e-5
96	76	8.02643476878671e-6
96	78	5.974009899423848e-6
96	80	4.417419039681806e-6
96	82	3.2513897776839994e-6
96	84	2.3813987228025095e-6
96	86	1.732461138005169e-6
96	88	1.2511543846718535e-6
96	90	8.981428566685712e-7
96	92	6.41782530364336e-7
96	94	4.5671813269214607e-7
96	96	3.237735732938729e-7
96	98	2.2884030214624758e-7
96	100	1.614930946100016e-7
98	0	1.362012331129691e-11
98	2	2.0482046398787817e-10
98	4	3.0801059132479294e-9
98	6	4.631886809903898e-8
98	8	6.965462039542793e-7
98	10	1.0471982125554401e-5
98	12	1.5595232571629584e-4
98	14	0.002195712368089064
98	16	0.026724498208737013
98	18	0.16910104821917366
98	20	0.2593894595556693
98	22	0.09762388062340746
98	24	0.014056733942331525
98	26	0.0022265992631087562
98	28	6.588614208347031e-4
98	30	3.441726858067037e-4
98	32	2.4103884913742347e-4
98	34	1.8902381435264548e-4
98	36	1.6052684417413462e-4
98	38	1.4753470791333917e-4
98	40	1.4249669533736688e-4
98	42	1.393090633702374e-4
98	44	1.358141715074589e-4
98	46	1.321958115595291e-4
98	48	1.2676680456603448e-4
98	50	1.1742744469929064e-4
98	52	1.0449119507771064e-4
98	54	8.956983210359159e-5
98	56	7.419861175442123e-5
98	58	5.9423498512434996e-5
98	60	4.626692207460212e-5
98	62	3.544672837996266e-5
98	64	2.7002376100863377e-5
98	66	2.052518104316637e-5
98	68	1.5578923969020302e-5
98	70	1.182481209929033e-5
98	72	8.981091678045043e-6
98	74	6.8094715458686825e-6
98	76	5.133319849819635e-6
98	78	3.83431694057432e-6
98	80	2.8349811306950476e-6
98	82	2.0767363909598828e-6
98	84	1.5080097315832627e-6
98	86	1.0844689675705296e-6
98	88	7.715324671769215e-7
98	90	5.430477295306859e-7
98	92	3.785723998805886e-7
98	94	2.618588713584798e-7
98	96	1.8009698520834726e-7
98	98	1.2341181820703883e-7
98	100	8.441491243115433e-8
100	0	4.6644542017270085e-12
100	2	9.174543580719868e-11
100	4	1.804546601296996e-9
100	6	3.5493736598893496e-8
100	8	6.981185777458416e-7
100	10	1.3605830419461058e-5
100	12	2.572196053186235e-4
100	14	0.004787184252843285
100	16	0.0635007431102888
100	18	0.3592673396946021
100	20	0.541199224850295
100	22	0.17986606971193728
100	24	0.010620618578575868
100	26	0.0010996471931367087
100	28	3.4540567395282195e-4
100	30	1.762667318958171e-4
100	32	1.1341449701156687e-4
100	34	9.236423905090971e-5
100	36	8.51123528828503e-5
100	38	7.994444918953792e-5
100	40	7.660324230076337e-5
100	42	7.621928787423013e-5
100	44	7.693268295853818e-5
100	46	7.579879473168042e-5
100	48	7.276596485613066e-5
100	50	6.867820201573385e-5
100	52	6.2888849969831e-5
100	54	5.491172254076714e-5
100	56	4.5788999845577245e-5
100	58	3.699015444904913e-5
100	60	2.9138530045409068e-5
100	62	2.2416840998720978e-5
100	64	1.700223067476848e-5
100	66	1.2913877379883363e-5
100	68	9.856435232423608e-6
100	70	7.517886476915115e-6
100	72	5.713512026990521e-6
100	74	4.334339169953183e-6
100	76	3.280002699924804e-6
100	78	2.460850343441928e-6
100	80	1.8201846326368482e-6
100	82	1.3265970855383613e-6
100	84	9.545181199287046e-7
100	86	6.785396799274401e-7
100	88	4.7580121591570945e-7
100	90	3.2848620886584434e-7
100	92	2.2336407779537185e-7
100	94	1.5010424182588445e-7
100	96	1.0013543524638339e-7
100	98	6.654218914272403e-8
100	100	4.413743675863379e-8
